#         t          x          y          z         vx         vy         vz
      3.460    330.121     13.641    185.125     79.279    -59.487      5.078
      3.461    330.200     13.582    185.130     79.236    -59.489      5.054
      3.462    330.279     13.522    185.135     79.193    -59.490      5.030
      3.463    330.358     13.463    185.141     79.150    -59.492      5.006
      3.464    330.438     13.403    185.146     79.107    -59.494      4.982
      3.465    330.517     13.344    185.150     79.065    -59.496      4.958
      3.466    330.596     13.284    185.155     79.022    -59.497      4.934
      3.467    330.675     13.225    185.160     78.979    -59.499      4.910
      3.468    330.754     13.165    185.165     78.936    -59.501      4.886
      3.469    330.833     13.106    185.170     78.894    -59.502      4.862
      3.470    330.911     13.046    185.175     78.851    -59.504      4.838
      3.471    330.990     12.987    185.180     78.808    -59.506      4.814
      3.472    331.069     12.927    185.185     78.765    -59.507      4.790
      3.473    331.148     12.868    185.189     78.723    -59.509      4.766
      3.474    331.227     12.808    185.194     78.680    -59.511      4.742
      3.475    331.305     12.749    185.199     78.637    -59.512      4.718
      3.476    331.384     12.689    185.204     78.594    -59.514      4.694
      3.477    331.462     12.630    185.208     78.552    -59.516      4.670
      3.478    331.541     12.570    185.213     78.509    -59.517      4.647
      3.479    331.619     12.511    185.218     78.467    -59.519      4.623
      3.480    331.698     12.451    185.222     78.424    -59.521      4.599
      3.481    331.776     12.392    185.227     78.381    -59.522      4.575
      3.482    331.855     12.332    185.231     78.339    -59.524      4.551
      3.483    331.933     12.273    185.236     78.296    -59.525      4.527
      3.484    332.011     12.213    185.240     78.253    -59.527      4.503
      3.485    332.089     12.153    185.245     78.211    -59.528      4.480
      3.486    332.168     12.094    185.249     78.168    -59.530      4.456
      3.487    332.246     12.034    185.254     78.126    -59.532      4.432
      3.488    332.324     11.975    185.258     78.083    -59.533      4.408
      3.489    332.402     11.915    185.263     78.041    -59.535      4.385
      3.490    332.480     11.856    185.267     77.998    -59.536      4.361
      3.491    332.558     11.796    185.271     77.956    -59.538      4.337
      3.492    332.636     11.737    185.276     77.913    -59.539      4.313
      3.493    332.714     11.677    185.280     77.871    -59.541      4.290
      3.494    332.792     11.618    185.284     77.828    -59.542      4.266
      3.495    332.869     11.558    185.288     77.786    -59.544      4.242
      3.496    332.947     11.499    185.293     77.743    -59.545      4.219
      3.497    333.025     11.439    185.297     77.701    -59.547      4.195
      3.498    333.103     11.379    185.301     77.658    -59.548      4.171
      3.499    333.180     11.320    185.305     77.616    -59.549      4.148
      3.500    333.258     11.260    185.309     77.573    -59.551      4.124
      3.501    333.335     11.201    185.313     77.531    -59.552      4.100
      3.502    333.413     11.141    185.318     77.489    -59.554      4.077
      3.503    333.490     11.082    185.322     77.446    -59.555      4.053
      3.504    333.568     11.022    185.326     77.404    -59.557      4.030
      3.505    333.645     10.963    185.330     77.362    -59.558      4.006
      3.506    333.722     10.903    185.334     77.319    -59.559      3.982
      3.507    333.800     10.843    185.338     77.277    -59.561      3.959
      3.508    333.877     10.784    185.342     77.234    -59.562      3.935
      3.509    333.954     10.724    185.346     77.192    -59.563      3.912
      3.510    334.031     10.665    185.349     77.150    -59.565      3.888
      3.511    334.109     10.605    185.353     77.108    -59.566      3.865
      3.512    334.186     10.546    185.357     77.065    -59.567      3.841
      3.513    334.263     10.486    185.361     77.023    -59.569      3.818
      3.514    334.340     10.427    185.365     76.981    -59.570      3.794
      3.515    334.417     10.367    185.369     76.938    -59.571      3.771
      3.516    334.494     10.307    185.372     76.896    -59.573      3.747
      3.517    334.570     10.248    185.376     76.854    -59.574      3.724
      3.518    334.647     10.188    185.380     76.812    -59.575      3.700
      3.519    334.724     10.129    185.383     76.770    -59.577      3.677
      3.520    334.801     10.069    185.387     76.727    -59.578      3.654
      3.521    334.877     10.009    185.391     76.685    -59.579      3.630
      3.522    334.954      9.950    185.394     76.643    -59.580      3.607
      3.523    335.031      9.890    185.398     76.601    -59.582      3.583
      3.524    335.107      9.831    185.402     76.559    -59.583      3.560
      3.525    335.184      9.771    185.405     76.517    -59.584      3.537
      3.526    335.260      9.712    185.409     76.474    -59.585      3.513
      3.527    335.337      9.652    185.412     76.432    -59.587      3.490
      3.528    335.413      9.592    185.416     76.390    -59.588      3.467
      3.529    335.490      9.533    185.419     76.348    -59.589      3.443
      3.530    335.566      9.473    185.422     76.306    -59.590      3.420
      3.531    335.642      9.414    185.426     76.264    -59.591      3.397
      3.532    335.718      9.354    185.429     76.222    -59.592      3.373
      3.533    335.795      9.294    185.433     76.180    -59.594      3.350
      3.534    335.871      9.235    185.436     76.138    -59.595      3.327
      3.535    335.947      9.175    185.439     76.096    -59.596      3.304
      3.536    336.023      9.116    185.443     76.054    -59.597      3.280
      3.537    336.099      9.056    185.446     76.012    -59.598      3.257
      3.538    336.175      8.996    185.449     75.970    -59.599      3.234
      3.539    336.251      8.937    185.452     75.928    -59.601      3.211
      3.540    336.327      8.877    185.456     75.886    -59.602      3.187
      3.541    336.403      8.818    185.459     75.844    -59.603      3.164
      3.542    336.479      8.758    185.462     75.802    -59.604      3.141
      3.543    336.554      8.698    185.465     75.760    -59.605      3.118
      3.544    336.630      8.639    185.468     75.718    -59.606      3.095
      3.545    336.706      8.579    185.471     75.676    -59.607      3.072
      3.546    336.781      8.520    185.474     75.634    -59.608      3.048
      3.547    336.857      8.460    185.477     75.592    -59.609      3.025
      3.548    336.933      8.400    185.480     75.550    -59.610      3.002
      3.549    337.008      8.341    185.483     75.508    -59.611      2.979
      3.550    337.084      8.281    185.486     75.466    -59.612      2.956
      3.551    337.159      8.222    185.489     75.424    -59.613      2.933
      3.552    337.235      8.162    185.492     75.383    -59.614      2.910
      3.553    337.310      8.102    185.495     75.341    -59.615      2.887
      3.554    337.385      8.043    185.498     75.299    -59.616      2.864
      3.555    337.460      7.983    185.501     75.257    -59.617      2.841
      3.556    337.536      7.924    185.504     75.215    -59.618      2.818
      3.557    337.611      7.864    185.506     75.173    -59.619      2.795
      3.558    337.686      7.804    185.509     75.132    -59.620      2.772
      3.559    337.761      7.745    185.512     75.090    -59.621      2.749
      3.560    337.836      7.685    185.515     75.048    -59.622      2.726
      3.561    337.911      7.625    185.517     75.006    -59.623      2.703
      3.562    337.986      7.566    185.520     74.964    -59.624      2.680
      3.563    338.061      7.506    185.523     74.923    -59.625      2.657
      3.564    338.136      7.447    185.525     74.881    -59.626      2.634
      3.565    338.211      7.387    185.528     74.839    -59.627      2.611
      3.566    338.286      7.327    185.531     74.798    -59.628      2.588
      3.567    338.361      7.268    185.533     74.756    -59.629      2.565
      3.568    338.435      7.208    185.536     74.714    -59.630      2.542
      3.569    338.510      7.148    185.538     74.672    -59.630      2.519
      3.570    338.585      7.089    185.541     74.631    -59.631      2.496
